Date,AAPL,MSFT,NVDA,JPM,XOM,KO,JNJ,WMT,DIS,SPY
2023-06-20,182.4522,330.2361,43.7228,132.5168,92.9206,56.0837,150.369,49.7358,87.0183,421.1786
2023-06-21,181.4167,325.8499,42.9613,132.3216,93.9609,56.2393,150.1399,49.8326,85.9421,419.0205
2023-06-22,184.4147,331.8578,42.9413,129.7741,93.4453,56.6238,151.734,50.2488,85.7966,420.5331
2023-06-23,184.0991,327.2762,42.1269,129.0954,92.6312,56.0287,151.6058,50.1552,85.4185,417.3539
2023-06-26,182.7086,321.0046,40.553,129.4115,94.3409,56.047,149.9109,50.0229,86.0003,415.6487
2023-06-27,185.46,326.8366,41.7946,129.4208,94.5761,55.928,149.5994,49.8423,86.3493,420.2056
2023-06-28,186.6336,328.087,41.0371,128.8536,95.345,55.4062,149.297,50.1132,86.1263,420.4175
2023-06-29,186.9688,327.3055,40.7426,133.3536,96.521,54.9484,150.3415,49.7745,86.2426,422.0746
2023-06-30,191.2883,332.6686,42.2198,135.2224,97.0185,55.1315,151.6424,50.7101,86.5626,427.0553
2023-07-03,189.7991,330.1775,42.3305,136.3102,97.2085,55.4611,149.6543,51.0392,87.7455,427.5467
2023-07-05,188.6848,330.3339,42.2347,135.4022,96.7109,55.8731,149.1596,51.0102,87.0571,426.9108
2023-07-06,189.1581,333.3817,42.0211,134.0635,93.1016,55.4428,148.0511,50.6875,86.039,423.5678
2023-07-07,188.0438,329.4254,42.4204,135.1213,93.3187,54.7104,145.8981,49.5196,85.9421,422.4984
2023-07-10,186.0024,324.1599,42.098,135.8796,94.7027,54.2984,146.1363,49.9681,85.4185,423.5678
2023-07-11,185.4797,324.7851,42.3225,138.0046,95.8606,54.4907,145.3301,49.8939,86.7662,426.2653
2023-07-12,187.1464,329.4058,43.8166,138.688,96.331,54.7836,144.8262,50.0197,87.4061,429.695
2023-07-13,187.9057,334.7396,45.8876,139.362,94.567,55.2506,145.495,49.7261,87.7164,433.1055
2023-07-14,188.0536,337.26,45.3806,140.2045,91.3104,55.7541,146.4661,49.8971,85.9227,432.8357
2023-07-17,191.308,337.7386,46.3707,143.584,91.7085,55.6717,145.7332,49.9584,82.9558,434.3386
2023-07-18,191.0516,351.1806,47.4017,143.8461,91.2924,55.452,145.724,49.8681,83.334,437.566
2023-07-19,192.4027,346.8725,46.9855,144.3984,91.9256,56.4315,145.4308,49.8842,84.3908,438.5391
2023-07-20,190.4599,338.8523,45.4315,146.1771,93.5448,57.1182,154.2626,50.8069,83.586,435.6296
2023-07-21,189.2864,335.8239,44.2228,145.0537,93.979,57.164,155.9209,51.094,84.5265,435.6296
2023-07-24,190.0851,337.1329,44.5253,147.9089,95.4535,57.1823,156.7363,51.3941,83.9642,437.5757
2023-07-25,190.9431,342.8673,45.5902,146.8043,95.5983,56.99,157.9364,51.3521,83.0237,438.7702
2023-07-26,191.811,329.9627,45.3636,147.6842,95.0645,57.7224,158.2387,51.536,83.2467,438.8377
2023-07-27,190.5486,323.0756,45.8108,146.0554,95.3631,57.164,159.1274,51.3489,82.7619,435.9283
2023-07-28,193.1226,330.5488,46.6591,146.8885,94.2233,57.2006,159.8512,51.5909,83.5085,440.1961
2023-07-31,193.734,328.1555,46.6381,147.8715,97.0094,56.6971,153.4839,51.5747,86.1845,441.0342
2023-08-01,192.9056,328.5657,46.4166,147.1413,96.4486,56.5506,154.7298,51.3328,86.3202,439.7722
2023-08-02,189.9175,319.93,44.1829,145.4749,95.2455,56.7245,155.6644,51.3683,83.6733,433.6546
2023-08-03,188.527,319.1094,44.4284,146.3643,96.9009,56.4315,156.3331,51.3812,82.8879,432.4119
2023-08-04,179.4739,320.2035,44.5931,146.0554,97.1723,55.5801,154.8673,51.0844,83.6733,430.4561
2023-08-07,176.3773,322.4797,45.3287,146.7481,96.9733,56.0196,158.5869,51.778,84.1872,434.2133
2023-08-08,177.3142,318.5135,44.5772,145.9243,97.4527,55.7724,158.6602,51.8296,85.4476,432.3251
2023-08-09,175.7265,314.7818,42.4713,143.9678,99.1081,55.9006,158.5594,51.9135,84.8271,429.4349
2023-08-10,175.5095,315.4657,42.3056,143.7525,99.6147,55.7724,157.7349,51.8876,88.9671,429.5891
2023-08-11,175.5688,313.5901,40.7756,144.5856,101.1616,56.0013,159.274,52.1919,86.3105,429.3386
2023-08-14,177.2179,316.55,43.6679,144.8852,101.243,55.7358,158.8984,51.8034,86.1069,431.7085
2023-08-15,175.233,314.4204,43.8546,141.1968,98.6437,55.3604,158.4403,51.5379,84.4102,426.6796
2023-08-16,174.364,313.6568,43.4014,140.5977,96.9839,55.3696,157.9364,51.5638,83.7218,423.5486
2023-08-17,171.8261,310.2109,43.2597,139.1373,98.8626,55.4886,159.4206,50.408,83.3049,420.3212
2023-08-18,172.31,309.8193,43.2148,139.4556,100.3583,55.7999,158.028,51.1332,83.3437,420.5235
2023-08-21,173.6431,315.1057,46.8757,139.9331,99.1453,55.3238,153.319,50.9972,83.2661,423.2595
2023-08-22,175.0158,315.6734,45.5792,137.0311,98.589,54.9851,152.1005,50.8353,83.1788,422.1131
2023-08-23,178.8571,320.1179,47.0244,137.9578,97.7226,55.1773,150.7354,51.1883,83.2176,426.8145
2023-08-24,174.1764,313.2359,47.0713,137.8267,96.993,55.0308,151.2485,50.7965,79.9599,420.8992
2023-08-25,176.3785,316.1825,45.9285,137.6583,98.7258,55.2872,153.4171,51.0976,80.8228,423.8665
2023-08-28,177.9388,316.8874,46.7439,138.1357,99.5557,55.4428,151.6084,51.389,81.5984,426.5544
2023-08-29,181.8196,321.4982,48.6891,139.259,100.1485,55.3879,151.6268,51.8196,81.8311,432.7202
2023-08-30,185.3056,321.8702,49.1682,138.6974,101.1244,55.3604,151.0916,52.1919,81.7148,434.5024
2023-08-31,185.5228,320.8619,49.259,136.9843,101.4071,54.7745,149.1998,52.6485,81.133,433.8666
2023-09-01,187.0929,321.743,48.4147,137.4429,103.5321,54.2984,148.0925,52.3117,79.1551,434.6758
2023-09-05,187.33,326.5301,48.4536,135.9264,103.5412,53.8498,148.277,51.8908,78.7188,432.7972
2023-09-06,180.6248,325.8741,46.9734,135.7018,104.435,53.8132,145.8131,52.2794,78.5152,429.8877
2023-09-07,175.3416,322.9667,46.1549,134.5409,103.9243,53.4012,147.6772,52.9269,78.1177,428.5679
2023-09-08,175.9539,327.2349,45.4871,134.6439,105.4383,53.4012,148.1662,53.024,79.097,429.2134
2023-09-11,177.1191,330.8277,45.0939,135.2337,104.1158,53.9048,150.1042,53.2086,80.0083,432.0361
2023-09-12,174.0974,324.7875,44.7864,136.9936,107.1528,53.3738,150.9531,53.2669,81.133,429.6661
2023-09-13,172.0335,328.9872,45.4003,137.0591,106.1952,53.5019,151.3315,53.2798,80.9391,430.1671
2023-09-14,173.5444,331.5717,45.4961,139.7177,108.0922,53.9449,151.1008,53.5032,81.9087,433.8762
2023-09-15,172.8235,323.2701,43.8183,139.3058,106.4324,53.465,148.9876,53.3057,82.9752,428.6487
2023-09-18,175.7465,322.1345,43.8841,139.596,107.2896,53.7972,149.9288,52.9107,82.4323,428.9001
2023-09-19,176.8328,321.7332,43.439,139.4182,107.0069,53.6865,149.6797,52.8978,79.446,428.0106
2023-09-20,173.2975,314.019,42.1603,138.8284,106.1588,53.9264,150.3349,53.0694,80.0471,424.0758
2023-09-21,171.757,312.8051,40.9406,137.7425,104.663,53.0959,149.1814,52.4251,80.212,417.0665
2023-09-22,172.6062,310.3382,41.5325,136.4226,104.8272,53.1513,148.1109,52.5643,78.777,416.1287
2023-09-25,173.8801,310.857,42.1434,137.0965,106.0037,52.5976,147.8894,52.7974,78.5443,417.8786
2023-09-26,169.8116,305.5707,41.833,135.6736,106.1679,52.1639,146.7451,52.6129,77.6135,411.7394
2023-09-27,168.3007,306.207,42.3889,136.4694,109.6244,51.6287,144.9826,52.3603,77.4681,411.9038
2023-09-28,168.5575,307.0391,43.0088,138.1638,108.9586,51.4996,144.7703,52.6258,77.6911,414.2917
2023-09-29,169.071,309.1047,43.418,135.7579,107.2349,51.6564,143.7276,51.7808,78.5831,413.2863
2023-10-02,171.5792,315.0274,44.6986,134.5878,105.4565,51.195,143.1739,51.8358,79.1842,413.1219
2023-10-03,170.2461,306.7943,43.436,133.5954,105.6389,50.6414,143.3492,51.5088,77.1191,407.5919
2023-10-04,171.4904,312.2471,43.959,134.1945,101.6899,50.789,143.5153,52.1272,76.9058,410.56
2023-10-05,172.7247,312.6387,44.6048,134.7604,99.4007,48.3345,145.0103,51.5056,78.3504,410.4052
2023-10-06,175.2725,320.3725,45.6768,136.8351,97.7408,49.0358,145.4717,50.6411,80.4156,415.2779
2023-10-09,176.7538,322.8786,45.1887,136.5239,101.1609,48.7959,146.3022,50.4565,82.122,417.9367
2023-10-10,176.1612,321.4787,45.7127,137.3537,100.7322,49.857,146.1361,51.0264,82.4032,420.1119
2023-10-11,177.5536,325.4238,46.7188,137.8253,97.1207,49.5617,144.1244,51.2303,82.2674,421.8328
2023-10-12,178.4523,324.1903,46.8576,137.5046,97.1024,48.7313,144.2628,51.4635,81.7827,419.2611
2023-10-13,176.6155,320.8326,45.3763,139.5699,100.2033,48.8051,144.7426,51.7484,81.7827,417.1728
2023-10-16,176.4871,325.6392,46.0092,139.4284,100.2762,49.3034,145.3702,52.1952,83.1013,421.5621
2023-10-17,174.9367,325.0715,43.8562,139.1267,101.5895,49.8939,144.0413,52.2632,83.5763,421.5427
2023-10-18,173.6431,323.1624,42.1174,137.5989,103.0123,49.8755,140.9407,52.302,82.1026,415.9256
2023-10-19,173.2679,324.347,42.0226,137.0143,103.0761,50.1523,140.5623,52.0527,80.7161,412.2711
2023-10-20,170.7201,319.7949,41.3099,134.8075,101.3068,50.3553,141.1898,51.4019,80.1344,407.2052
2023-10-23,170.8386,322.389,42.895,132.9686,99.8202,49.9032,139.7041,52.1304,80.5707,406.4994
2023-10-24,171.2731,323.5736,43.5817,133.1289,98.8535,51.3427,139.5564,52.8557,80.0471,409.5641
2023-10-25,168.9623,333.5002,41.7012,132.4028,99.0359,51.7856,139.8702,52.697,78.1371,403.686
2023-10-26,164.8049,320.9892,40.2509,132.7423,98.133,51.4719,137.4986,52.3765,77.3518,398.8521
2023-10-27,166.1183,322.8688,40.4246,127.9611,96.2634,50.9736,134.3611,52.1822,76.9154,397.0442
2023-10-30,168.1625,330.2109,41.0844,129.5925,96.5643,51.8133,135.6807,52.7812,78.2244,401.7911
2023-10-31,168.6365,330.9941,40.7041,131.1391,96.537,52.127,136.8895,52.9075,79.1067,404.3145
2023-11-01,171.7965,338.7866,42.2462,131.0259,96.3454,52.0809,137.2125,53.3802,78.6025,408.6263
2023-11-02,175.3515,340.9893,43.425,133.3647,99.5101,52.6807,138.6429,53.5906,80.7549,416.4574
2023-11-03,174.443,345.375,44.9212,134.8547,98.2972,52.3577,139.658,53.3122,82.4807,420.2569
2023-11-06,176.9908,349.0264,45.6658,135.8732,96.5552,52.57,139.9902,53.3834,81.4627,421.2237
2023-11-07,179.5484,352.9422,45.8694,135.8072,95.0413,52.7637,139.2519,53.6327,82.0153,422.4225
2023-11-08,180.605,355.556,46.4873,136.4767,93.8739,52.6807,138.7444,53.1956,81.9281,422.7319
2023-11-09,180.131,353.0988,46.8626,136.0712,93.9012,52.2839,136.0406,53.0726,87.5903,419.4351
2023-11-10,184.3137,361.8899,48.245,138.0893,94.6217,52.3393,135.8837,53.8076,85.5833,425.9803
2023-11-13,182.7316,358.9628,48.5295,137.4763,95.6158,52.5331,136.2343,54.29,86.7177,425.5743
2023-11-14,185.342,362.4772,49.5635,139.9848,95.984,52.6899,136.2621,54.2803,88.2981,433.8308
2023-11-15,185.9057,362.6244,48.797,141.2108,95.4042,52.7914,137.314,54.9699,91.0711,434.7492
2023-11-16,187.5866,369.0005,49.3879,142.8234,94.2997,52.7361,138.5137,50.5213,91.6334,435.2809
2023-11-17,187.5669,362.8009,49.2062,144.1154,96.6006,52.8376,138.2276,50.2979,91.2844,435.8224
2023-11-20,189.3072,370.2463,50.3151,144.5586,96.1772,52.9668,139.4462,50.2817,92.1376,439.1772
2023-11-21,188.5062,365.9596,49.851,144.2568,96.1404,53.5481,140.5717,50.463,91.5752,438.22
2023-11-22,189.1687,370.6485,48.6253,144.5963,95.7263,53.908,140.2927,50.0777,92.1764,439.9118
2023-11-24,187.8437,370.2365,47.687,144.7943,96.2417,54.0464,141.8554,50.5278,93.1362,440.1826
2023-11-27,187.6658,371.394,48.1522,144.4643,95.6803,53.9449,140.7206,50.7576,92.2733,439.3899
2023-11-28,188.2689,375.406,47.7319,144.7943,95.625,54.0556,141.0461,51.3631,89.6846,439.8249
2023-11-29,187.2504,371.6294,48.0504,145.5299,94.1893,53.7326,141.4926,50.5342,89.6846,439.5155
2023-11-30,187.8239,371.6883,46.6829,147.1896,94.5574,54.3558,143.8646,50.408,89.8688,441.2461
2023-12-01,189.0995,367.3722,46.6779,147.9064,94.7875,54.5418,147.325,49.9709,89.7622,443.8564
2023-12-04,187.3098,362.1045,45.4253,148.9909,94.2721,54.4767,147.7901,49.9579,89.2095,441.5265
2023-12-05,191.2551,365.42,46.4834,148.972,92.4406,54.5604,147.4831,50.4209,88.0266,441.4394
2023-12-06,190.1674,361.7709,45.4223,147.4066,91.2165,54.5046,145.6878,49.8737,88.715,439.6605
2023-12-07,192.0956,363.88,46.5133,147.8592,90.5815,54.6349,144.553,49.5455,89.5392,443.0153
2023-12-08,193.5195,367.0975,47.4217,149.4907,91.6215,54.5139,143.6414,49.0256,90.2882,444.9199
2023-12-11,191.0178,364.2232,46.5443,150.0376,91.6859,54.9139,144.2367,49.149,89.6851,446.6505
2023-12-12,192.5307,367.2446,47.5724,151.3768,90.241,55.2673,144.246,49.188,88.5859,448.6904
2023-12-13,195.7443,367.2348,48.0027,151.886,91.0417,55.7417,144.9157,50.0622,90.2979,454.8779
2023-12-14,195.8926,358.9557,48.2642,154.6491,93.4898,54.9139,145.9203,49.4513,91.3776,456.3377
2023-12-15,195.3586,363.6642,48.8033,155.8185,92.864,54.5046,144.3297,49.6365,90.9107,455.5864
2023-12-18,193.6975,365.5476,49.9881,156.7615,93.5542,54.8953,144.5902,50.3612,90.3271,458.1491
2023-12-19,194.7357,366.146,49.516,158.8551,94.7875,54.7186,145.539,50.5432,91.3679,460.9351
2023-12-20,192.6493,363.5563,48.0256,157.0633,93.2045,53.5838,142.5716,49.9517,88.7804,454.5478
2023-12-21,192.501,366.4206,48.9031,157.9592,93.6279,53.9373,144.0321,50.306,89.51,458.8577
2023-12-22,191.4331,367.4408,48.7434,157.8649,93.7935,54.2442,144.6088,50.9072,88.5372,459.7799
2023-12-26,190.8893,367.5193,49.1916,158.7985,94.0052,54.4674,145.2413,50.8292,88.4692,461.7214
2023-12-27,190.9881,366.9406,49.3293,159.7509,93.5634,54.6069,145.4367,51.3069,87.9147,462.5562
2023-12-28,191.4133,368.1275,49.4341,160.5997,92.2105,54.6442,145.6506,51.2061,87.9342,462.7309
2023-12-29,190.3751,368.873,49.4341,160.4111,92.0172,54.8116,145.7995,51.2321,87.8272,461.3913
2024-01-02,183.5622,363.8015,48.0825,162.2783,94.2077,55.6394,148.804,51.7651,88.2357,458.8092
2024-01-03,182.1878,363.5366,47.4846,161.571,94.9992,55.7696,149.7342,51.7683,89.1501,455.0623
2024-01-04,179.8739,360.9273,47.9128,162.6432,94.1709,55.5836,149.4179,51.2679,88.0898,453.5964
2024-01-05,179.1521,360.741,49.0099,163.4592,94.4562,55.4999,149.883,50.9267,88.4205,454.2178
2024-01-08,183.4831,367.5487,52.1603,163.222,92.8824,55.9091,150.2551,51.4271,89.0528,460.7021
2024-01-09,183.0678,368.6278,53.0457,161.9316,91.7319,55.8068,150.3481,51.7716,87.2241,460.0032
2024-01-10,184.106,375.4747,54.2536,162.2732,90.83,55.9928,150.5714,52.415,86.8544,462.6047
2024-01-11,183.5127,377.2993,54.7247,161.59,90.8116,55.6301,149.9016,52.3565,87.0101,462.4008
2024-01-12,183.8391,381.0661,54.6129,160.4039,91.9896,56.1695,151.0551,52.4248,87.8855,462.7212
2024-01-16,181.5747,382.8318,56.282,159.3981,89.9096,55.7975,149.3156,52.5905,90.5119,461.0225
2024-01-17,180.6353,382.047,55.9535,158.5441,89.2562,55.7975,149.2319,52.3435,87.8758,458.4598
2024-01-18,186.5187,386.3631,57.0057,158.8573,89.0905,55.9556,149.9575,53.0487,89.6948,462.5368
2024-01-19,189.4159,391.0717,59.3854,161.5995,89.2285,55.6487,150.3946,52.7693,90.5216,468.3028
2024-01-22,191.7198,388.9528,59.5482,161.4097,89.1089,55.4068,151.1295,52.7725,92.4865,469.2929
2024-01-23,192.9954,391.2973,59.7668,160.347,90.1121,55.6673,148.6552,52.9058,91.2122,470.6617
2024-01-24,192.323,394.8875,61.2531,161.7798,91.6675,54.793,147.8645,52.1583,90.9496,471.1762
2024-01-25,191.9967,397.1535,61.5077,164.095,93.996,55.0255,148.4226,52.9187,92.2725,473.7388
2024-01-26,190.2663,396.2314,60.9227,163.4687,94.7967,55.2208,148.3668,53.3835,92.7589,473.137
2024-01-29,189.584,401.911,62.3542,163.8957,94.9164,55.5557,148.2366,53.6337,94.8308,476.8839
2024-01-30,185.9353,400.8026,62.6626,167.2547,96.4994,55.7138,147.6878,53.8124,94.2958,476.5151
2024-01-31,182.3361,390.0024,61.4178,165.4424,94.6218,55.3324,147.8087,53.7019,93.4301,468.7397
2024-02-01,184.7685,396.0843,62.9152,164.8446,94.2353,56.7183,147.3064,54.6963,94.4125,474.8746
2024-02-02,183.7698,403.3824,66.0426,165.7934,93.8487,56.3091,145.6785,55.1058,94.4806,479.8737
2024-02-05,185.5793,397.9186,69.209,165.5752,93.4622,55.844,144.9251,54.8101,94.0137,478.1264
2024-02-06,187.1812,397.7617,68.102,166.1445,94.1065,55.751,147.0273,55.1838,96.5817,479.5146
2024-02-07,187.29,406.1585,69.9746,166.4576,94.0788,55.7975,146.9529,55.0441,96.4358,483.514
2024-02-08,186.2122,406.2174,69.5174,165.8598,95.6895,55.6487,145.4832,55.0408,107.5248,483.7275
2024-02-09,186.9745,412.5346,72.005,166.0591,93.6647,55.3975,145.818,55.0116,105.4334,486.5232
2024-02-12,185.2914,407.3454,72.1198,166.7992,94.9532,55.5278,146.832,55.343,106.3089,486.3096
2024-02-13,183.2024,398.5759,72.0,165.3474,94.1357,55.2022,145.5483,54.9661,107.447,479.6116
2024-02-14,182.3212,402.4282,73.7689,167.0269,93.6713,55.1464,144.8693,54.7906,108.517,483.9702
2024-02-15,182.0341,399.5488,72.5291,170.6705,96.3558,55.2487,146.8971,55.0148,109.3827,487.3094
2024-02-16,180.4995,397.0919,72.4842,169.8735,96.3558,55.2394,146.7284,55.3625,108.5559,484.8827
2024-02-20,179.7569,395.8438,69.3288,170.5377,95.4455,56.4579,147.9562,57.1499,106.4548,482.2132
2024-02-21,180.5094,395.2443,67.3523,171.6478,97.3962,56.9601,148.7247,56.448,104.7331,482.6501
2024-02-22,182.539,404.551,78.3987,173.7069,97.3126,56.8764,150.3837,57.0037,104.7039,492.6387
2024-02-23,180.7074,403.2635,78.6772,174.5798,96.458,56.9229,151.6865,57.0524,104.8012,492.9785
2024-02-26,179.3609,400.5119,78.9517,173.982,96.8389,56.4672,150.7024,58.1053,104.7428,491.1729
2024-02-27,180.8163,400.4529,78.5614,174.0674,96.6345,56.123,150.8804,58.0956,106.4354,492.0854
2024-02-28,179.6183,400.6888,77.5252,174.9499,96.9039,56.1788,151.4147,58.1248,107.7777,491.435
2024-02-29,178.955,406.5067,78.9716,176.544,97.0897,55.8254,151.2554,57.1402,108.5364,493.2017
2024-03-01,177.8758,408.3346,82.133,175.8133,98.3158,55.3696,151.9489,57.2864,108.8964,497.832
2024-03-04,173.3611,407.7646,85.0858,177.1322,96.941,55.6301,149.812,57.8129,110.5889,497.2981
2024-03-05,168.4305,395.7062,85.8155,178.9066,98.13,55.3603,149.9338,58.5343,109.7913,492.3281
2024-03-06,167.4404,395.1559,88.5468,179.8365,99.1797,55.3882,149.3433,59.051,107.0579,494.8228
2024-03-07,167.3217,402.0844,92.5089,178.2614,99.7371,55.2859,148.9028,58.8463,107.1746,499.7346
2024-03-08,169.0345,399.2146,87.3768,178.5935,100.6753,55.3603,149.512,58.6123,107.3108,496.7351
2024-03-11,171.0344,397.544,85.6258,178.6599,101.2698,56.03,151.1147,59.1387,109.2465,496.308
2024-03-12,171.5096,408.1184,91.7542,180.1306,100.6195,56.2719,152.53,59.8699,109.3924,501.647
2024-03-13,169.4305,407.9415,90.731,181.5919,101.7435,56.8485,150.9929,59.7432,109.4314,500.8607
2024-03-14,171.282,417.887,87.7921,178.3562,103.5456,56.7219,149.2215,59.6923,109.0033,499.8705
2024-03-15,170.9057,409.2388,87.6853,180.5671,103.3598,56.1407,148.2561,59.3597,108.8964,496.4381
2024-03-18,171.9948,410.1232,88.3022,182.8064,104.3166,56.3751,146.9252,59.5358,110.7445,499.3885
2024-03-19,174.3314,414.1427,89.2436,183.8786,105.0504,56.4688,146.4097,59.5456,111.3865,502.1637
2024-03-20,176.8956,417.8969,90.2159,186.2887,104.9575,56.9563,145.9879,59.9173,113.2833,506.8083
2024-03-21,169.6681,421.9654,91.277,188.879,105.422,56.6938,145.9786,60.113,113.5168,508.4832
2024-03-22,170.5691,421.3463,94.1261,186.5638,105.422,56.7126,145.4912,59.5456,112.7094,507.5192
2024-03-25,169.1533,415.5677,94.8379,184.8559,106.4995,56.6282,145.4818,59.2521,116.1042,506.117
2024-03-26,168.0246,414.3786,92.4011,185.7194,105.7007,56.7595,145.9973,59.1934,116.6587,505.1823
2024-03-27,171.5889,414.1623,90.0941,189.3155,106.7968,57.2189,148.0499,59.3989,117.68,509.4276
2024-03-28,169.777,413.4646,90.1999,190.0556,107.9765,57.3595,148.2655,58.8608,119.0224,509.3303
2024-04-01,168.3414,417.2482,90.2069,188.7652,108.6732,56.8907,147.8812,58.6945,118.215,508.4443
2024-04-02,167.1633,414.1722,89.2975,188.6893,110.8004,56.3938,147.8343,57.8728,119.4699,505.2115
2024-04-03,167.9652,413.1993,88.8103,188.1579,110.819,56.0938,144.582,58.1369,115.7346,505.7665
2024-04-04,167.1435,410.6736,85.7566,186.7263,111.2091,55.5969,142.9324,58.2054,113.8961,499.593
2024-04-05,167.8959,418.1818,87.856,188.4442,112.7418,55.7938,142.8294,58.5478,115.151,504.8123
2024-04-08,166.7771,417.2679,86.9825,189.4273,111.9801,55.5688,142.0795,58.4793,114.1491,505.0946
2024-04-09,167.985,418.9288,85.2065,188.1579,112.5653,55.9907,142.7356,58.4891,114.7522,505.6788
2024-04-10,166.1138,415.9608,86.8886,186.5545,113.5128,55.2406,140.7768,59.301,113.9934,500.6154
2024-04-11,173.3017,420.5502,90.4595,186.5164,113.132,55.3625,139.4552,58.7826,113.9545,504.3935
2024-04-12,174.7967,414.6242,88.0337,174.4529,111.8129,54.6406,138.2649,58.8315,110.9002,497.4314
2024-04-15,170.975,406.5067,85.8524,174.5483,111.172,54.5093,138.3305,58.626,109.8691,491.1994
2024-04-16,167.6979,407.4305,87.264,172.5537,110.2523,54.4343,135.3875,58.538,110.7737,490.3036
2024-04-17,166.3316,404.7377,83.8898,171.8665,110.1966,54.8562,135.6874,58.3521,109.8593,487.4019
2024-04-18,165.3811,397.2983,84.5247,172.9831,110.0944,55.2312,136.5966,57.9706,109.3633,486.3989
2024-04-19,163.3614,392.2371,76.0684,177.3256,111.3577,56.4126,138.6304,58.2347,109.5383,482.1535
2024-04-22,164.193,394.0453,79.3806,180.771,111.9894,56.7688,139.7645,58.8315,108.9353,486.5937
2024-04-23,165.2425,400.5413,82.2806,183.3764,112.426,56.8532,140.1769,57.8043,110.6083,492.3679
2024-04-24,167.3415,402.0056,79.5394,184.2736,112.4445,57.7064,139.2115,58.5673,110.8126,492.1342
2024-04-25,168.2028,392.1585,82.4893,184.5503,112.7046,57.8845,137.6088,58.9,109.694,490.2647
2024-04-26,167.6187,399.3129,87.5834,184.6649,109.5742,57.8845,136.9715,58.851,109.6551,494.9094
2024-04-29,171.777,395.3131,87.6054,184.4644,111.1348,58.1658,137.6088,58.9293,109.0228,496.6621
2024-04-30,168.6385,382.6159,86.2527,182.9947,109.8622,57.9126,135.5187,58.0587,108.0695,488.7943
2024-05-01,167.6187,388.1292,82.8975,183.1092,107.7814,58.0627,141.6953,57.5695,107.4664,487.2072
2024-05-02,171.3117,390.9792,85.6688,182.9183,107.9765,58.1189,140.5143,58.4108,109.5481,491.7642
2024-05-03,181.5589,399.6471,88.6356,181.8208,107.7536,58.2877,139.9051,58.5184,110.5597,497.8598
2024-05-06,179.9055,406.4084,91.9808,183.2428,108.4502,58.4564,139.2584,58.5673,113.2931,503.0011
2024-05-07,180.5886,402.2808,90.3976,183.0042,107.9115,58.7096,139.3896,59.301,102.5153,503.5561
2024-05-08,180.9252,403.4601,90.2558,186.7263,107.8929,58.9252,139.6052,58.988,102.5639,503.6049
2024-05-09,182.737,405.2095,88.5937,188.492,110.0201,58.9533,140.4487,59.3296,102.9141,506.5065
2024-05-10,181.478,407.5878,89.7227,189.704,109.5742,59.3096,140.505,59.3689,102.9044,507.1589
2024-05-13,184.6802,406.5854,90.2428,189.6658,109.5278,59.6096,141.7328,59.3002,102.9433,507.2271
2024-05-14,185.8203,409.3763,91.1982,192.3191,110.1927,59.1596,141.8827,58.7603,102.4764,509.5544
2024-05-15,188.0907,416.5338,94.4665,192.8917,111.0448,59.1877,143.0918,58.7308,99.9668,515.8641
2024-05-16,188.2096,414.4761,94.196,193.2352,110.3799,59.3658,144.6008,62.834,100.5504,514.8027
2024-05-17,188.2394,413.7083,92.3192,195.4494,112.0375,59.094,144.9382,63.4623,100.4337,515.5427
2024-05-20,189.3993,418.7589,94.6163,186.6595,111.1291,58.6627,142.9257,63.0009,100.0932,516.1368
2024-05-21,190.6981,422.4017,95.2212,190.4198,110.3612,58.9814,142.8974,63.9531,100.2002,517.4026
2024-05-22,189.2605,423.8587,94.786,189.265,108.1418,59.0658,145.0327,64.0512,100.2099,515.9128
2024-05-23,185.2751,420.3932,103.6197,187.9384,106.297,58.2127,141.4423,63.6488,97.9143,512.1445
2024-05-24,188.3484,423.5043,106.2851,191.5555,106.2127,58.1283,138.8629,64.1788,98.9843,515.5331
2024-05-28,188.3583,423.6618,113.7042,190.4007,107.5612,57.9595,136.4158,63.8451,99.6458,515.8932
2024-05-29,188.6558,422.5296,114.6266,189.0741,106.4094,57.847,136.4725,63.7273,98.1283,512.2807
2024-05-30,189.6472,408.254,110.3091,190.2385,106.7465,58.1002,137.2661,63.6978,98.9259,508.8824
2024-05-31,190.5989,408.7069,109.4436,193.388,109.8087,59.0002,138.5794,64.5518,101.0757,513.5173
2024-06-03,192.3637,407.1218,114.8013,192.6149,107.1773,59.0002,139.5904,64.6107,99.9668,513.9362
2024-06-04,192.6809,409.6323,116.2359,190.0762,105.5104,59.9471,139.6471,65.3764,100.5115,514.5106
2024-06-05,194.1879,417.4494,122.2285,188.2629,105.9318,59.9284,137.918,65.8574,98.7314,520.6256
2024-06-06,192.8098,417.9516,120.789,187.9289,106.7278,60.144,138.3432,65.9163,98.4493,520.6159
2024-06-07,195.1991,417.292,120.6792,190.8302,105.5853,59.919,138.9668,64.6696,98.7703,519.9831
2024-06-10,191.4615,421.2497,121.5796,190.5057,105.8943,59.619,139.0141,65.7298,99.9376,521.5896
2024-06-11,205.371,425.9853,120.7111,185.4952,105.0422,59.5815,138.6645,65.5041,98.1186,522.8459
2024-06-12,211.2402,434.2357,124.994,182.7943,103.881,58.9533,137.3889,65.0918,98.0505,527.1399
2024-06-13,212.4001,434.7476,129.3967,184.8271,103.0475,59.0565,137.4267,65.4746,97.3598,528.2013
